"WebID","Area","Data_label","2016","2016%","2011","2011%","2006","2006%","2001","2001%","Data Type",
"180","Regional NSW","Samoa","691","0.0261","613","0.0244","543","0.0223","506","0.0218","UR",
"180","Regional NSW","Saudi Arabia","676","0.0256","785","0.0312","164","0.0067","42","0.0018","UR",
"180","Regional NSW","Seychelles","50","0.0019","30","0.0012","28","0.0012","39","0.0017","UR",
"180","Regional NSW","Sierra Leone","100","0.0038","74","0.0029","40","0.0016","6","0.0003","UR",
"180","Regional NSW","Slovakia","223","0.0084","191","0.0076","199","0.0082","126","0.0054","UR",
"180","Regional NSW","Slovenia","474","0.0179","555","0.0221","533","0.0219","599","0.0258","UR",
"180","Regional NSW","Somalia","23","0.0009","19","0.0008","19","0.0008","3","0.0001","UR",
"180","Regional NSW","Sudan/South Sudan","613","0.0232","851","0.0339","604","0.0249","48","0.0021","UR",
"180","Regional NSW","Sweden","698","0.0264","657","0.0261","575","0.0237","574","0.0247","UR",
"180","Regional NSW","Switzerland","1098","0.0415","1030","0.0410","911","0.0375","867","0.0373","UR",
"180","Regional NSW","Syria","660","0.0250","113","0.0045","102","0.0042","134","0.0058","UR",
"180","Regional NSW","Tanzania","183","0.0069","210","0.0084","146","0.0060","96","0.0041","UR",
"180","Regional NSW","Tonga","615","0.0233","578","0.0230","433","0.0178","534","0.0230","UR",
"180","Regional NSW","Trinidad and Tobago","79","0.0030","74","0.0029","30","0.0012","60","0.0026","UR",
"180","Regional NSW","Uganda","146","0.0055","134","0.0053","108","0.0044","78","0.0034","UR",
"180","Regional NSW","United Arab Emirates","205","0.0078","125","0.0050","56","0.0023","45","0.0019","UR",
"180","Regional NSW","Uruguay","641","0.0242","541","0.0215","460","0.0189","452","0.0195","UR",
"180","Regional NSW","Vanuatu","125","0.0047","129","0.0051","106","0.0044","111","0.0048","UR",
"180","Regional NSW","Zambia","287","0.0109","231","0.0092","230","0.0095","131","0.0056","UR",
"180","Regional NSW","Zimbabwe","1822","0.0689","1555","0.0619","1079","0.0444","564","0.0243","UR",
"180","Regional NSW","Bhutan","349","0.0132","196","0.0078","","","","","UR",
"190","Regional VIC","Bosnia and Herzegovina","588","0.0410","638","0.0474","579","0.0450","627","0.0514","UR",
"190","Regional VIC","Canada","1423","0.0992","1241","0.0922","1054","0.0819","862","0.0706","UR",
"190","Regional VIC","China","4519","0.3152","2864","0.2128","1833","0.1425","898","0.0736","UR",
"190","Regional VIC","Croatia","2285","0.1594","2538","0.1886","2749","0.2137","2766","0.2267","UR",
"190","Regional VIC","Egypt","591","0.0412","513","0.0381","421","0.0327","364","0.0298","UR",
"190","Regional VIC","Fiji","730","0.0509","666","0.0495","490","0.0381","440","0.0361","UR",
"190","Regional VIC","North Macedonia","883","0.0616","934","0.0694","1034","0.0804","1057","0.0866","UR",
"190","Regional VIC","Germany","6066","0.4231","6473","0.4810","6688","0.5199","6615","0.5421","UR",
"190","Regional VIC","Greece","1611","0.1124","1630","0.1211","1914","0.1488","1879","0.1540","UR",
"190","Regional VIC","Hong Kong","767","0.0535","579","0.0430","542","0.0421","501","0.0411","UR",
"190","Regional VIC","India","8592","0.5992","5052","0.3754","2069","0.1608","1143","0.0937","UR",
"190","Regional VIC","Indonesia","798","0.0557","674","0.0501","570","0.0443","435","0.0356","UR",
"190","Regional VIC","Iraq","922","0.0643","755","0.0561","637","0.0495","467","0.0383","UR",
"190","Regional VIC","Ireland","2260","0.1576","2187","0.1625","1849","0.1437","1836","0.1505","UR",
"190","Regional VIC","Italy","7145","0.4983","8060","0.5989","8658","0.6730","9558","0.7833","UR",
"190","Regional VIC","Japan","635","0.0443","550","0.0409","437","0.0340","331","0.0271","UR",
"190","Regional VIC","Lebanon","281","0.0196","288","0.0214","281","0.0218","242","0.0198","UR",
"190","Regional VIC","Malaysia","2360","0.1646","1708","0.1269","1338","0.1040","1012","0.0829","UR",
"190","Regional VIC","Malta","1606","0.1120","1650","0.1226","1655","0.1287","1657","0.1358","UR",
"190","Regional VIC","Netherlands","7171","0.5001","7699","0.5721","7883","0.6128","8128","0.6661","UR",
"190","Regional VIC","New Zealand","14131","0.9856","12900","0.9586","11182","0.8692","8981","0.7360","UR",
"190","Regional VIC","Papua New Guinea","582","0.0406","578","0.0430","518","0.0403","417","0.0342","UR",
"190","Regional VIC","Philippines","6085","0.4244","4034","0.2998","2811","0.2185","2184","0.1790","UR",
"190","Regional VIC","Poland","1116","0.0778","1295","0.0962","1625","0.1263","1803","0.1478","UR",
"190","Regional VIC","South Korea","686","0.0478","344","0.0256","319","0.0248","152","0.0125","UR",
"190","Regional VIC","Singapore","698","0.0487","626","0.0465","611","0.0475","434","0.0356","UR",
"190","Regional VIC","South Africa","2992","0.2087","2643","0.1964","1934","0.1503","1287","0.1055","UR",
"190","Regional VIC","Serbia / Montenegro (fmr Yugoslavia)","1776","0.1239","1923","0.1429","2338","0.1817","2629","0.2155","UR",
"190","Regional VIC","Sri Lanka","1776","0.1239","1297","0.0964","869","0.0676","604","0.0495","UR",
"190","Regional VIC","Thailand","2059","0.1436","1225","0.0910","604","0.0470","415","0.0340","UR",
"190","Regional VIC","Turkey","861","0.0600","1014","0.0753","1128","0.0877","1176","0.0964","UR",
"190","Regional VIC","United Kingdom","46504","3.2434","47040","3.4955","45506","3.5375","44670","3.6608","UR",
"190","Regional VIC","United States of America","2889","0.2015","2427","0.1803","2086","0.1622","1616","0.1324","UR",
"190","Regional VIC","Vietnam","1656","0.1155","1198","0.0890","989","0.0769","681","0.0558","UR",
"190","Regional VIC","France","746","0.0520","620","0.0461","515","0.0400","473","0.0388","UR",
"190","Regional VIC","Argentina","219","0.0153","177","0.0132","155","0.0120","126","0.0103","UR",
"190","Regional VIC","Austria","916","0.0639","1001","0.0744","1036","0.0805","1028","0.0842","UR",
"190","Regional VIC","Cambodia","325","0.0227","237","0.0176","165","0.0128","150","0.0123","UR",
"190","Regional VIC","Chile","265","0.0185","206","0.0153","130","0.0101","124","0.0102","UR",
"190","Regional VIC","Cyprus","319","0.0222","336","0.0250","357","0.0278","382","0.0313","UR",
"190","Regional VIC","East Timor","118","0.0082","101","0.0075","130","0.0101","92","0.0075","UR",
"190","Regional VIC","Hungary","635","0.0443","750","0.0557","805","0.0626","907","0.0743","UR",
"190","Regional VIC","Iran","878","0.0612","463","0.0344","277","0.0215","104","0.0085","UR",
"190","Regional VIC","Mauritius","446","0.0311","384","0.0285","228","0.0177","203","0.0166","UR",
"190","Regional VIC","Portugal","222","0.0155","198","0.0147","178","0.0138","197","0.0161","UR",
"190","Regional VIC","Romania","321","0.0224","257","0.0191","322","0.0250","223","0.0183","UR",
"190","Regional VIC","Russian Federation","292","0.0204","257","0.0191","244","0.0190","271","0.0222","UR",
"190","Regional VIC","Spain","528","0.0368","547","0.0406","516","0.0401","496","0.0406","UR",
"190","Regional VIC","Taiwan","1233","0.0860","309","0.0230","137","0.0106","117","0.0096","UR",
"190","Regional VIC","Ukraine","285","0.0199","374","0.0278","432","0.0336","563","0.0461","UR",
"190","Regional VIC","Afghanistan","1852","0.1292","985","0.0732","248","0.0193","35","0.0029","UR",
"190","Regional VIC","Albania","290","0.0202","352","0.0262","404","0.0314","253","0.0207","UR",
"190","Regional VIC","Bangladesh","416","0.0290","291","0.0216","216","0.0168","86","0.0070","UR",
"190","Regional VIC","Belarus","32","0.0022","17","0.0013","23","0.0018","31","0.0025","UR",
"190","Regional VIC","Belgium","255","0.0178","212","0.0158","214","0.0166","196","0.0161","UR",
"190","Regional VIC","Botswana","60","0.0042","35","0.0026","16","0.0012","39","0.0032","UR",
"190","Regional VIC","Brazil","203","0.0142","137","0.0102","129","0.0100","31","0.0025","UR",
"190","Regional VIC","Brunei Darussalam","32","0.0022","15","0.0011","32","0.0025","31","0.0025","UR",
"190","Regional VIC","Bulgaria","89","0.0062","79","0.0059","111","0.0086","83","0.0068","UR",
"190","Regional VIC","Burma (Myanmar)","1083","0.0755","560","0.0416","55","0.0043","54","0.0044","UR",
"190","Regional VIC","Colombia","130","0.0091","76","0.0056","49","0.0038","35","0.0029","UR",
"190","Regional VIC","Congo, Democratic Republic of","225","0.0157","110","0.0082","23","0.0018","0","","UR",
"190","Regional VIC","Cook Islands","97","0.0068","82","0.0061","61","0.0047","59","0.0048","UR",
"190","Regional VIC","Czech Republic","204","0.0142","208","0.0155","191","0.0148","186","0.0152","UR",
"190","Regional VIC","Denmark","312","0.0218","325","0.0242","286","0.0222","271","0.0222","UR",
"190","Regional VIC","Eastern Europe, nfd","163","0.0114","170","0.0126","185","0.0144","242","0.0198","UR",
"190","Regional VIC","El Salvador","61","0.0043","29","0.0022","20","0.0016","22","0.0018","UR",
"190","Regional VIC","Eritrea","17","0.0012","3","0.0002","12","0.0009","9","0.0007","UR",
"190","Regional VIC","Estonia","52","0.0036","67","0.0050","101","0.0079","111","0.0091","UR",
"190","Regional VIC","Ethiopia","158","0.0110","136","0.0101","66","0.0051","30","0.0025","UR",
"190","Regional VIC","Finland","254","0.0177","250","0.0186","239","0.0186","205","0.0168","UR",
"190","Regional VIC","Gaza Strip and West Bank","49","0.0034","48","0.0036","50","0.0039","45","0.0037","UR",
"190","Regional VIC","Ghana","75","0.0052","42","0.0031","31","0.0024","15","0.0012","UR",
"190","Regional VIC","Israel","80","0.0056","75","0.0056","64","0.0050","52","0.0043","UR",
"190","Regional VIC","Jordan","39","0.0027","28","0.0021","12","0.0009","9","0.0007","UR",
"190","Regional VIC","Kenya","323","0.0225","266","0.0198","154","0.0120","92","0.0075","UR",
"190","Regional VIC","Kuwait","166","0.0116","100","0.0074","110","0.0086","71","0.0058","UR",
"190","Regional VIC","Laos","136","0.0095","113","0.0084","114","0.0089","115","0.0094","UR",
"190","Regional VIC","Latvia","193","0.0135","238","0.0177","293","0.0228","292","0.0239","UR",
"190","Regional VIC","Liberia","33","0.0023","45","0.0033","15","0.0012","0","","UR",
"190","Regional VIC","Libya","54","0.0038","56","0.0042","36","0.0028","21","0.0017","UR",
"190","Regional VIC","Lithuania","121","0.0084","158","0.0117","149","0.0116","234","0.0192","UR",
"190","Regional VIC","Macau","17","0.0012","21","0.0016","26","0.0020","18","0.0015","UR",
"190","Regional VIC","Mexico","77","0.0054","50","0.0037","49","0.0038","15","0.0012","UR",
"190","Regional VIC","Morocco","58","0.0040","49","0.0036","29","0.0023","27","0.0022","UR",
"190","Regional VIC","Namibia","28","0.0020","29","0.0022","10","0.0008","3","0.0002","UR",
"190","Regional VIC","Nepal","494","0.0345","201","0.0149","60","0.0047","32","0.0026","UR",
"190","Regional VIC","Nigeria","376","0.0262","202","0.0150","72","0.0056","46","0.0038","UR",
"190","Regional VIC","Norway","127","0.0089","109","0.0081","131","0.0102","118","0.0097","UR",
"190","Regional VIC","Oman","25","0.0017","12","0.0009","3","0.0002","0","","UR",
"190","Regional VIC","Pakistan","1076","0.0750","446","0.0331","181","0.0141","94","0.0077","UR",
"190","Regional VIC","Peru","89","0.0062","68","0.0051","39","0.0030","27","0.0022","UR",
"190","Regional VIC","Samoa","271","0.0189","231","0.0172","216","0.0168","95","0.0078","UR",
"190","Regional VIC","Saudi Arabia","162","0.0113","132","0.0098","38","0.0030","31","0.0025","UR",
"190","Regional VIC","Seychelles","45","0.0031","27","0.0020","35","0.0027","31","0.0025","UR",
"190","Regional VIC","Sierra Leone","12","0.0008","11","0.0008","13","0.0010","3","0.0002","UR",
"190","Regional VIC","Slovakia","63","0.0044","68","0.0051","42","0.0033","58","0.0048","UR",
"190","Regional VIC","Slovenia","384","0.0268","445","0.0331","475","0.0369","491","0.0402","UR",
"190","Regional VIC","Somalia","41","0.0029","16","0.0012","39","0.0030","10","0.0008","UR",
"190","Regional VIC","Sudan/South Sudan","677","0.0472","792","0.0589","294","0.0229","12","0.0010","UR",
"190","Regional VIC","Sweden","289","0.0202","262","0.0195","223","0.0173","195","0.0160","UR",
"190","Regional VIC","Switzerland","404","0.0282","387","0.0288","363","0.0282","346","0.0284","UR",
"190","Regional VIC","Syria","66","0.0046","50","0.0037","33","0.0026","27","0.0022","UR",
"190","Regional VIC","Tanzania","120","0.0084","83","0.0062","50","0.0039","33","0.0027","UR",
"190","Regional VIC","Tonga","386","0.0269","407","0.0302","359","0.0279","358","0.0293","UR",
"190","Regional VIC","Trinidad and Tobago","41","0.0029","21","0.0016","46","0.0036","29","0.0024","UR",
"190","Regional VIC","Uganda","70","0.0049","46","0.0034","22","0.0017","18","0.0015","UR",
"190","Regional VIC","United Arab Emirates","115","0.0080","71","0.0053","29","0.0023","3","0.0002","UR",
"190","Regional VIC","Uruguay","72","0.0050","68","0.0051","35","0.0027","31","0.0025","UR",
"190","Regional VIC","Vanuatu","37","0.0026","39","0.0029","28","0.0022","30","0.0025","UR",
"190","Regional VIC","Zambia","107","0.0075","114","0.0085","66","0.0051","71","0.0058","UR",
"190","Regional VIC","Zimbabwe","652","0.0455","603","0.0448","442","0.0344","192","0.0157","UR",
"190","Regional VIC","Bhutan","108","0.0075","71","0.0053","","","","","UR",
"200","Regional QLD","Bosnia and Herzegovina","940","0.0388","946","0.0420","842","0.0410","653","0.0359","UR",
"200","Regional QLD","Canada","5582","0.2307","4824","0.2140","3784","0.1844","2897","0.1594","UR",
"200","Regional QLD","China","10831","0.4476","5999","0.2662","3512","0.1712","2115","0.1164","UR",
"200","Regional QLD","Croatia","1613","0.0667","1683","0.0747","1633","0.0796","1568","0.0863","UR",
"200","Regional QLD","Egypt","1148","0.0474","977","0.0433","915","0.0446","748","0.0412","UR",
"200","Regional QLD","Fiji","3126","0.1292","2790","0.1238","2116","0.1031","1642","0.0903","UR",
"200","Regional QLD","North Macedonia","306","0.0126","322","0.0143","253","0.0123","226","0.0124","UR",
"200","Regional QLD","Germany","11148","0.4607","11452","0.5081","10968","0.5345","10208","0.5616","UR",
"200","Regional QLD","Greece","1064","0.0440","1035","0.0459","1256","0.0612","1176","0.0647","UR",
"200","Regional QLD","Hong Kong","2606","0.1077","1999","0.0887","1761","0.0858","1429","0.0786","UR",
"200","Regional QLD","India","13748","0.5682","8126","0.3606","3406","0.1660","2208","0.1215","UR",
"200","Regional QLD","Indonesia","2653","0.1096","2338","0.1037","1999","0.0974","1704","0.0938","UR",
"200","Regional QLD","Iraq","824","0.0341","443","0.0197","195","0.0095","160","0.0088","UR",
"200","Regional QLD","Ireland","4440","0.1835","4032","0.1789","3102","0.1512","2708","0.1490","UR",
"200","Regional QLD","Italy","6573","0.2716","6796","0.3015","7260","0.3538","7783","0.4282","UR",
"200","Regional QLD","Japan","7319","0.3025","6344","0.2815","5245","0.2556","4221","0.2322","UR",
"200","Regional QLD","Lebanon","443","0.0183","360","0.0160","420","0.0205","311","0.0171","UR",
"200","Regional QLD","Malaysia","4058","0.1677","3405","0.1511","2894","0.1410","2353","0.1295","UR",
"200","Regional QLD","Malta","1554","0.0642","1671","0.0741","1735","0.0846","1695","0.0933","UR",
"200","Regional QLD","Netherlands","7396","0.3057","7755","0.3441","7748","0.3776","7507","0.4130","UR",
"200","Regional QLD","New Zealand","94573","3.9085","91895","4.0774","72001","3.5088","59894","3.2952","UR",
"200","Regional QLD","Papua New Guinea","7726","0.3193","6741","0.2991","5698","0.2777","5394","0.2968","UR",
"200","Regional QLD","Philippines","18805","0.7772","13443","0.5965","8299","0.4044","7090","0.3901","UR",
"200","Regional QLD","Poland","2037","0.0842","1903","0.0844","1922","0.0937","1764","0.0971","UR",
"200","Regional QLD","South Korea","6090","0.2517","4268","0.1894","2690","0.1311","1566","0.0862","UR",
"200","Regional QLD","Singapore","1924","0.0795","1774","0.0787","1591","0.0775","1335","0.0734","UR",
"200","Regional QLD","South Africa","18013","0.7444","15855","0.7035","9693","0.4724","5505","0.3029","UR",
"200","Regional QLD","Serbia / Montenegro (fmr Yugoslavia)","1916","0.0792","1949","0.0865","1995","0.0972","1965","0.1081","UR",
"200","Regional QLD","Sri Lanka","2658","0.1098","2134","0.0947","1119","0.0545","992","0.0546","UR",
"200","Regional QLD","Thailand","4524","0.1870","3126","0.1387","1965","0.0958","1358","0.0747","UR",
"200","Regional QLD","Turkey","632","0.0261","634","0.0281","539","0.0263","467","0.0257","UR",
"200","Regional QLD","United Kingdom","105484","4.3594","103505","4.5926","92849","4.5248","80942","4.4533","UR",
"200","Regional QLD","United States of America","8064","0.3333","7378","0.3274","5950","0.2900","4856","0.2672","UR",
"200","Regional QLD","Vietnam","2788","0.1152","2091","0.0928","1099","0.0536","781","0.0430","UR",
"200","Regional QLD","France","2671","0.1104","2334","0.1036","1865","0.0909","1588","0.0874","UR",
"200","Regional QLD","Argentina","688","0.0284","544","0.0241","474","0.0231","386","0.0212","UR",
"200","Regional QLD","Austria","1544","0.0638","1638","0.0727","1599","0.0779","1583","0.0871","UR",
"200","Regional QLD","Cambodia","462","0.0191","239","0.0106","142","0.0069","112","0.0062","UR",
"200","Regional QLD","Chile","736","0.0304","525","0.0233","446","0.0217","328","0.0180","UR",
"200","Regional QLD","Cyprus","392","0.0162","435","0.0193","387","0.0189","356","0.0196","UR",
"200","Regional QLD","East Timor","170","0.0070","164","0.0073","141","0.0069","167","0.0092","UR",
"200","Regional QLD","Hungary","1581","0.0653","1536","0.0682","1524","0.0743","1468","0.0808","UR",
"200","Regional QLD","Iran","1440","0.0595","883","0.0392","497","0.0242","377","0.0207","UR",
"200","Regional QLD","Mauritius","764","0.0316","715","0.0317","517","0.0252","469","0.0258","UR",
"200","Regional QLD","Portugal","453","0.0187","321","0.0142","320","0.0156","176","0.0097","UR",
"200","Regional QLD","Romania","698","0.0288","683","0.0303","538","0.0262","432","0.0238","UR",
"200","Regional QLD","Russian Federation","1268","0.0524","980","0.0435","666","0.0325","475","0.0261","UR",
"200","Regional QLD","Spain","1061","0.0438","835","0.0370","782","0.0381","773","0.0425","UR",
"200","Regional QLD","Taiwan","3494","0.1444","1651","0.0733","1148","0.0559","1163","0.0640","UR",
"200","Regional QLD","Ukraine","528","0.0218","473","0.0210","369","0.0180","303","0.0167","UR",
"200","Regional QLD","Afghanistan","501","0.0207","429","0.0190","94","0.0046","73","0.0040","UR",
"200","Regional QLD","Albania","80","0.0033","46","0.0020","40","0.0019","27","0.0015","UR",
"200","Regional QLD","Bangladesh","865","0.0357","556","0.0247","305","0.0149","134","0.0074","UR",
"200","Regional QLD","Belarus","69","0.0029","37","0.0016","35","0.0017","27","0.0015","UR",
"200","Regional QLD","Belgium","672","0.0278","676","0.0300","633","0.0308","514","0.0283","UR",
"200","Regional QLD","Botswana","102","0.0042","93","0.0041","57","0.0028","47","0.0026","UR",
"200","Regional QLD","Brazil","3145","0.1300","1647","0.0731","775","0.0378","265","0.0146","UR",
"200","Regional QLD","Brunei Darussalam","89","0.0037","92","0.0041","54","0.0026","51","0.0028","UR",
"200","Regional QLD","Bulgaria","167","0.0069","162","0.0072","104","0.0051","90","0.0050","UR",
"200","Regional QLD","Burma (Myanmar)","702","0.0290","414","0.0184","292","0.0142","192","0.0106","UR",
"200","Regional QLD","Colombia","819","0.0338","494","0.0219","287","0.0140","168","0.0092","UR",
"200","Regional QLD","Congo, Democratic Republic of","342","0.0141","205","0.0091","27","0.0013","24","0.0013","UR",
"200","Regional QLD","Cook Islands","903","0.0373","746","0.0331","450","0.0219","450","0.0248","UR",
"200","Regional QLD","Czech Republic","741","0.0306","705","0.0313","634","0.0309","577","0.0317","UR",
"200","Regional QLD","Denmark","1232","0.0509","1271","0.0564","1299","0.0633","1055","0.0580","UR",
"200","Regional QLD","Eastern Europe, nfd","381","0.0157","330","0.0146","471","0.0230","495","0.0272","UR",
"200","Regional QLD","Ecuador","78","0.0032","60","0.0027","53","0.0026","21","0.0012","UR",
"200","Regional QLD","El Salvador","303","0.0125","316","0.0140","252","0.0123","241","0.0133","UR",
"200","Regional QLD","Eritrea","158","0.0065","38","0.0017","13","0.0006","6","0.0003","UR",
"200","Regional QLD","Estonia","231","0.0095","154","0.0068","107","0.0052","117","0.0064","UR",
"200","Regional QLD","Ethiopia","267","0.0110","143","0.0063","93","0.0045","85","0.0047","UR",
"200","Regional QLD","Finland","1136","0.0469","1155","0.0512","1219","0.0594","1213","0.0667","UR",
"200","Regional QLD","Gaza Strip and West Bank","55","0.0023","65","0.0029","39","0.0019","21","0.0012","UR",
"200","Regional QLD","Ghana","160","0.0066","130","0.0058","79","0.0038","47","0.0026","UR",
"200","Regional QLD","Israel","344","0.0142","325","0.0144","225","0.0110","177","0.0097","UR",
"200","Regional QLD","Jordan","127","0.0052","84","0.0037","56","0.0027","64","0.0035","UR",
"200","Regional QLD","Kenya","1059","0.0438","790","0.0351","676","0.0329","505","0.0278","UR",
"200","Regional QLD","Kuwait","272","0.0112","120","0.0053","82","0.0040","57","0.0031","UR",
"200","Regional QLD","Laos","506","0.0209","398","0.0177","348","0.0170","346","0.0190","UR",
"200","Regional QLD","Latvia","244","0.0101","243","0.0108","297","0.0145","270","0.0149","UR",
"200","Regional QLD","Liberia","69","0.0029","74","0.0033","34","0.0017","3","0.0002","UR",
"200","Regional QLD","Libya","142","0.0059","207","0.0092","36","0.0018","69","0.0038","UR",
"200","Regional QLD","Lithuania","117","0.0048","145","0.0064","127","0.0062","150","0.0083","UR",
"200","Regional QLD","Macau","63","0.0026","48","0.0021","45","0.0022","30","0.0017","UR",
"200","Regional QLD","Mexico","233","0.0096","158","0.0070","154","0.0075","96","0.0053","UR",
"200","Regional QLD","Morocco","140","0.0058","145","0.0064","116","0.0057","75","0.0041","UR",
"200","Regional QLD","Mozambique","100","0.0041","95","0.0042","74","0.0036","24","0.0013","UR",
"200","Regional QLD","Namibia","162","0.0067","123","0.0055","112","0.0055","67","0.0037","UR",
"200","Regional QLD","Nepal","1989","0.0822","761","0.0338","132","0.0064","59","0.0032","UR",
"200","Regional QLD","New Caledonia","325","0.0134","330","0.0146","294","0.0143","270","0.0149","UR",
"200","Regional QLD","Nigeria","405","0.0167","244","0.0108","161","0.0078","82","0.0045","UR",
"200","Regional QLD","Norway","467","0.0193","471","0.0209","470","0.0229","569","0.0313","UR",
"200","Regional QLD","Oman","76","0.0031","77","0.0034","38","0.0019","9","0.0005","UR",
"200","Regional QLD","Pakistan","1162","0.0480","585","0.0260","370","0.0180","230","0.0127","UR",
"200","Regional QLD","Peru","409","0.0169","337","0.0150","261","0.0127","161","0.0089","UR",
"200","Regional QLD","Samoa","719","0.0297","652","0.0289","432","0.0211","339","0.0187","UR",
"200","Regional QLD","Saudi Arabia","428","0.0177","717","0.0318","206","0.0100","55","0.0030","UR",
"200","Regional QLD","Seychelles","255","0.0105","243","0.0108","272","0.0133","179","0.0098","UR",
"200","Regional QLD","Sierra Leone","89","0.0037","93","0.0041","54","0.0026","9","0.0005","UR",
"200","Regional QLD","Slovakia","329","0.0136","289","0.0128","192","0.0094","201","0.0111","UR",
"200","Regional QLD","Slovenia","416","0.0172","356","0.0158","303","0.0148","287","0.0158","UR",
"200","Regional QLD","Somalia","131","0.0054","93","0.0041","11","0.0005","13","0.0007","UR",
"200","Regional QLD","Sudan/South Sudan","820","0.0339","769","0.0341","593","0.0289","63","0.0035","UR",
"200","Regional QLD","Sweden","1188","0.0491","1084","0.0481","951","0.0463","874","0.0481","UR",
"200","Regional QLD","Switzerland","1650","0.0682","1616","0.0717","1598","0.0779","1414","0.0778","UR",
"200","Regional QLD","Syria","96","0.0040","85","0.0038","42","0.0020","27","0.0015","UR",
"200","Regional QLD","Tanzania","215","0.0089","189","0.0084","163","0.0079","126","0.0069","UR",
"200","Regional QLD","Tonga","449","0.0186","466","0.0207","247","0.0120","181","0.0100","UR",
"200","Regional QLD","Trinidad and Tobago","173","0.0071","171","0.0076","144","0.0070","122","0.0067","UR",
"200","Regional QLD","Uganda","207","0.0086","163","0.0072","102","0.0050","39","0.0021","UR",
"200","Regional QLD","United Arab Emirates","415","0.0172","255","0.0113","181","0.0088","100","0.0055","UR",
"200","Regional QLD","Uruguay","424","0.0175","354","0.0157","301","0.0147","247","0.0136","UR",
"200","Regional QLD","Vanuatu","221","0.0091","188","0.0083","171","0.0083","140","0.0077","UR",
"200","Regional QLD","Zambia","617","0.0255","504","0.0224","335","0.0163","186","0.0102","UR",
"200","Regional QLD","Zimbabwe","4203","0.1737","4003","0.1776","2767","0.1348","1378","0.0758","UR",
"200","Regional QLD","Bhutan","461","0.0191","212","0.0094","","","","","UR",
"210","Regional SA","Bosnia and Herzegovina","50","0.0132","48","0.0130","52","0.0146","42","0.0124","UR",
"210","Regional SA","Canada","266","0.0704","267","0.0725","263","0.0736","176","0.0519","UR",
"210","Regional SA","China","666","0.1762","510","0.1385","428","0.1199","62","0.0183","UR",
"210","Regional SA","Croatia","328","0.0868","381","0.1035","461","0.1291","492","0.1450","UR",
"210","Regional SA","Egypt","47","0.0124","70","0.0190","55","0.0154","45","0.0133","UR",
"210","Regional SA","Fiji","143","0.0378","135","0.0367","61","0.0171","48","0.0141","UR",
"210","Regional SA","North Macedonia","17","0.0045","18","0.0049","18","0.0050","27","0.0080","UR",
"210","Regional SA","Germany","1853","0.4901","2063","0.5602","2133","0.5973","2117","0.6239","UR",
"210","Regional SA","Greece","653","0.1727","766","0.2080","887","0.2484","1031","0.3039","UR",
"210","Regional SA","Hong Kong","123","0.0325","78","0.0212","54","0.0151","46","0.0136","UR",
"210","Regional SA","India","1294","0.3423","1097","0.2979","645","0.1806","455","0.1341","UR",
"210","Regional SA","Indonesia","152","0.0402","136","0.0369","187","0.0524","75","0.0221","UR",
"210","Regional SA","Iraq","20","0.0053","32","0.0087","21","0.0059","320","0.0943","UR",
"210","Regional SA","Ireland","387","0.1024","449","0.1219","388","0.1087","382","0.1126","UR",
"210","Regional SA","Italy","1127","0.2981","1210","0.3286","1336","0.3741","1436","0.4232","UR",
"210","Regional SA","Japan","100","0.0264","99","0.0269","58","0.0162","43","0.0127","UR",
"210","Regional SA","Lebanon","45","0.0119","35","0.0095","41","0.0115","46","0.0136","UR",
"210","Regional SA","Malaysia","274","0.0725","226","0.0614","172","0.0482","159","0.0469","UR",
"210","Regional SA","Malta","129","0.0341","149","0.0405","153","0.0428","113","0.0333","UR",
"210","Regional SA","Netherlands","1718","0.4544","1778","0.4828","1862","0.5214","1802","0.5311","UR",
"210","Regional SA","New Zealand","2991","0.7911","2852","0.7744","2511","0.7032","2040","0.6012","UR",
"210","Regional SA","Papua New Guinea","154","0.0407","167","0.0453","135","0.0378","114","0.0336","UR",
"210","Regional SA","Philippines","2246","0.5941","1348","0.3660","684","0.1915","642","0.1892","UR",
"210","Regional SA","Poland","205","0.0542","246","0.0668","345","0.0966","330","0.0973","UR",
"210","Regional SA","South Korea","150","0.0397","216","0.0587","157","0.0440","70","0.0206","UR",
"210","Regional SA","Singapore","84","0.0222","77","0.0209","78","0.0218","64","0.0189","UR",
"210","Regional SA","South Africa","1008","0.2666","937","0.2544","663","0.1857","388","0.1144","UR",
"210","Regional SA","Serbia / Montenegro (fmr Yugoslavia)","234","0.0619","309","0.0839","381","0.1067","408","0.1202","UR",
"210","Regional SA","Sri Lanka","268","0.0709","191","0.0519","114","0.0319","69","0.0203","UR",
"210","Regional SA","Thailand","418","0.1106","270","0.0733","162","0.0454","90","0.0265","UR",
"210","Regional SA","Turkey","77","0.0204","93","0.0253","103","0.0288","151","0.0445","UR",
"210","Regional SA","United Kingdom","19437","5.1410","20290","5.5094","19494","5.4590","19127","5.6372","UR",
"210","Regional SA","United States of America","589","0.1558","550","0.1493","450","0.1260","358","0.1055","UR",
"210","Regional SA","Vietnam","394","0.1042","280","0.0760","226","0.0633","183","0.0539","UR",
"210","Regional SA","France","205","0.0542","193","0.0524","185","0.0518","154","0.0454","UR",
"210","Regional SA","Argentina","22","0.0058","25","0.0068","40","0.0112","18","0.0053","UR",
